,movieId,title,genres,imdbId,tmdbId
2043,2112,Grand Canyon (1991),Crime|Drama,101969.0,13697.0
2044,2113,Graveyard Shift (1990),Horror|Thriller,99697.0,19158.0
2045,2114,"Outsiders, The (1983)",Drama,86066.0,227.0
2046,2115,Indiana Jones and the Temple of Doom (1984),Action|Adventure,87469.0,87.0
2047,2116,"Lord of the Rings, The (1978)",Adventure|Animation|Children's|Sci-Fi,77869.0,123.0
2048,2117,Nineteen Eighty-Four (1984),Drama|Sci-Fi,87803.0,9314.0
2049,2118,"Dead Zone, The (1983)",Horror|Thriller,85407.0,11336.0
2050,2119,Maximum Overdrive (1986),Horror,91499.0,9980.0
2051,2120,Needful Things (1993),Drama|Horror,107665.0,10657.0
2052,2121,Cujo (1983),Horror|Thriller,85382.0,10489.0
2053,2122,Children of the Corn (1984),Horror|Thriller,87050.0,10823.0
2054,2123,All Dogs Go to Heaven (1989),Animation|Children's,96787.0,11497.0
2055,2124,"Addams Family, The (1991)",Comedy,101272.0,2907.0
2056,2125,Ever After: A Cinderella Story (1998),Drama|Romance,120631.0,9454.0
2057,2126,Snake Eyes (1998),Action|Crime|Mystery|Thriller,120832.0,8688.0
2058,2127,"First Love, Last Rites (1997)",Drama|Romance,128214.0,118452.0
2059,2128,Safe Men (1998),Comedy,120813.0,16155.0
2060,2129,"Saltmen of Tibet, The (1997)",Documentary,120056.0,48894.0
2061,2130,Atlantic City (1980),Crime|Drama|Romance,80388.0,23954.0
2062,2131,Autumn Sonata (H�stsonaten ) (1978),Drama,77711.0,12761.0
2063,2132,Who's Afraid of Virginia Woolf? (1966),Drama,61184.0,396.0
2064,2133,Adventures in Babysitting (1987),Adventure|Comedy,92513.0,14367.0
2065,2134,Weird Science (1985),Comedy,90305.0,11814.0
2066,2135,Doctor Dolittle (1967),Adventure|Musical,61584.0,16081.0
2067,2136,"Nutty Professor, The (1963)",Comedy,57372.0,18331.0
2068,2137,Charlotte's Web (1973),Animation|Children's,70016.0,15171.0
2069,2138,Watership Down (1978),Animation|Children's|Drama|Fantasy,78480.0,11837.0
2070,2139,"Secret of NIMH, The (1982)",Animation|Children's,84649.0,11704.0
2071,2140,"Dark Crystal, The (1982)",Children's|Fantasy|Sci-Fi,83791.0,11639.0
2072,2141,"American Tail, An (1986)",Animation|Children's|Comedy,90633.0,4978.0
2073,2142,"American Tail: Fievel Goes West, An (1991)",Animation|Children's|Comedy,101329.0,10380.0
2074,2143,Legend (1985),Adventure|Fantasy|Romance,89469.0,11976.0
2075,2144,Sixteen Candles (1984),Comedy,88128.0,15144.0
2076,2145,Pretty in Pink (1986),Comedy|Drama|Romance,91790.0,11522.0
2077,2146,St. Elmo's Fire (1985),Drama|Romance,90060.0,11557.0
2078,2147,"Clan of the Cave Bear, The (1986)",Drama,90848.0,13853.0
2079,2148,House (1986),Comedy|Horror,91223.0,11415.0
2080,2149,House II: The Second Story (1987),Comedy|Horror,93220.0,37530.0
2081,2150,"Gods Must Be Crazy, The (1980)",Comedy,80801.0,8393.0
2082,2151,"Gods Must Be Crazy II, The (1989)",Comedy,97443.0,11937.0
2083,2152,Air Bud: Golden Receiver (1998),Children's|Comedy,140796.0,21661.0
2084,2153,"Avengers, The (1998)",Action|Adventure,118661.0,9320.0
2085,2154,How Stella Got Her Groove Back (1998),Drama|Romance,120703.0,33644.0
2086,2155,"Slums of Beverly Hills, The (1998)",Comedy,120831.0,14662.0
2087,2156,"Best Man, The (Il Testimone dello sposo) (1997)",Comedy|Drama,133413.0,125124.0
2088,2157,"Chambermaid on the Titanic, The (1998)",Romance,129923.0,115872.0
2089,2158,"Henry: Portrait of a Serial Killer, Part 2 (1996)",Crime|Horror,116516.0,39930.0
2090,2159,Henry: Portrait of a Serial Killer (1990),Crime|Horror,99763.0,10692.0
2091,2160,Rosemary's Baby (1968),Horror|Thriller,63522.0,805.0
2092,2161,"NeverEnding Story, The (1984)",Adventure|Children's|Fantasy,88323.0,34584.0
2093,2162,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children's|Fantasy,100240.0,34636.0
2094,2163,Attack of the Killer Tomatoes! (1980),Comedy|Horror,80391.0,2182.0
2095,2164,Surf Nazis Must Die (1987),Drama,94077.0,28070.0
2096,2165,Your Friends and Neighbors (1998),Drama,119517.0,77469.0
2097,2166,Return to Paradise (1998),Drama|Romance,124595.0,10278.0
2098,2167,Blade (1998),Action|Adventure|Horror,120611.0,36647.0
2099,2168,Dance with Me (1998),Drama|Romance,120576.0,17915.0
2100,2169,Dead Man on Campus (1998),Comedy,118301.0,14557.0
2101,2170,Wrongfully Accused (1998),Action|Comedy,120901.0,9417.0
2102,2171,"Next Stop, Wonderland (1998)",Comedy|Drama|Romance,119778.0,41469.0
2103,2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",Comedy,120692.0,19381.0
2104,2173,"Navigator: A Mediaeval Odyssey, The (1988)",Adventure|Fantasy|Sci-Fi,95709.0,34637.0
2105,2174,Beetlejuice (1988),Comedy|Fantasy,94721.0,4011.0
2106,2175,D�j� Vu (1997),Drama|Romance,119033.0,161795.0
2107,2176,Rope (1948),Thriller,40746.0,1580.0
2108,2177,Family Plot (1976),Comedy|Thriller,74512.0,5854.0
2109,2178,Frenzy (1972),Thriller,68611.0,573.0
2110,2179,Topaz (1969),Thriller,65112.0,2370.0
2111,2180,Torn Curtain (1966),Thriller,61107.0,5780.0
2112,2181,Marnie (1964),Thriller,58329.0,506.0
2113,2182,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller,51207.0,22527.0
2114,2183,"Man Who Knew Too Much, The (1956)",Thriller,49470.0,574.0
2115,2184,"Trouble with Harry, The (1955)",Mystery|Thriller,48750.0,11219.0
2116,2185,I Confess (1953),Thriller,45897.0,30159.0
2117,2186,Strangers on a Train (1951),Film-Noir|Thriller,44079.0,845.0
2118,2187,Stage Fright (1950),Mystery|Thriller,42994.0,1978.0
2119,2188,54 (1998),Drama,120577.0,3682.0
2120,2189,I Married A Strange Person (1997),Animation,119346.0,51942.0
2121,2190,Why Do Fools Fall In Love? (1998),Drama,123324.0,46702.0
2122,2191,"Merry War, A (1997)",Comedy,119453.0,54795.0
2123,2192,See the Sea (Regarde la mer) (1997),Drama,139564.0,46748.0
2124,2193,Willow (1988),Action|Adventure|Fantasy,96446.0,847.0
2125,2194,"Untouchables, The (1987)",Action|Crime|Drama,94226.0,117.0
2126,2195,Dirty Work (1998),Comedy,120654.0,14577.0
2127,2196,Knock Off (1998),Action,120724.0,37498.0
2128,2197,Firelight (1997),Drama,119125.0,38621.0
2129,2198,Modulations (1998),Documentary,139468.0,59138.0
2130,2199,Phoenix (1998),Crime|Drama,119892.0,28047.0
2131,2200,Under Capricorn (1949),Drama,42004.0,4175.0
2132,2201,"Paradine Case, The (1947)",Drama,39694.0,31667.0
2133,2202,Lifeboat (1944),Drama|Thriller|War,37017.0,13321.0
2134,2203,Shadow of a Doubt (1943),Film-Noir|Thriller,36342.0,21734.0
2135,2204,Saboteur (1942),Thriller,35279.0,31997.0
2136,2205,Mr. & Mrs. Smith (1941),Comedy,33922.0,24197.0
2137,2206,Suspicion (1941),Mystery|Thriller,34248.0,11462.0
2138,2207,Jamaica Inn (1939),Drama,31505.0,31995.0
2139,2208,"Lady Vanishes, The (1938)",Comedy|Mystery|Romance|Thriller,30341.0,940.0
2140,2209,Young and Innocent (1937),Crime|Thriller,29811.0,2762.0
2141,2210,Sabotage (1936),Thriller,28212.0,12684.0
2142,2211,Secret Agent (1936),Thriller,28231.0,2761.0
2143,2212,"Man Who Knew Too Much, The (1934)",Thriller,25452.0,8208.0
2144,2213,Waltzes from Vienna (1933),Comedy|Musical,24747.0,52907.0
2145,2214,Number Seventeen (1932),Thriller,23285.0,15007.0
2146,2215,Rich and Strange (1932),Comedy|Romance,23395.0,36049.0
2147,2216,"Skin Game, The (1931)",Drama,22395.0,52748.0
2148,2217,Elstree Calling (1930),Comedy|Musical,20852.0,75793.0
2149,2218,Juno and Paycock (1930),Drama,21015.0,47695.0
2150,2219,Murder! (1930),Mystery|Thriller,21165.0,31930.0
2151,2220,"Manxman, The (1929)",Drama,20142.0,20213.0
2152,2221,Blackmail (1929),Thriller,19702.0,543.0
2153,2222,Champagne (1928),Comedy,18756.0,36054.0
2154,2223,"Farmer's Wife, The (1928)",Comedy,18876.0,35832.0
2155,2224,Downhill (1927),Drama,17825.0,52782.0
2156,2225,Easy Virtue (1927),Drama,17843.0,36055.0
2157,2226,"Ring, The (1927)",Drama,18328.0,36056.0
2158,2227,"Lodger, The (1926)",Thriller,17075.0,2760.0
2159,2228,"Mountain Eagle, The (1926)",Drama,,
2160,2229,"Pleasure Garden, The (1925)",Drama,16230.0,64398.0
2161,2230,Always Tell Your Wife (1923),Comedy,133361.0,
2162,2231,Rounders (1998),Crime|Drama,128442.0,10220.0
2163,2232,Cube (1997),Sci-Fi|Thriller,123755.0,431.0
2164,2233,Digging to China (1998),Drama,118980.0,31641.0
2165,2234,Let's Talk About Sex (1998),Drama,165857.0,223318.0
2166,2235,One Man's Hero (1999),Drama|War,120775.0,69848.0
2167,2236,Simon Birch (1998),Drama,124879.0,22796.0
2168,2237,Without Limits (1998),Drama,119934.0,22256.0
2169,2238,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama,75040.0,37550.0
2170,2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama,73817.0,37916.0
2171,2240,My Bodyguard (1980),Drama,81207.0,21873.0
2172,2241,Class (1983),Comedy,85346.0,21500.0
2173,2242,"Grandview, U.S.A. (1984)",Drama,87359.0,84116.0
2174,2243,Broadcast News (1987),Comedy|Drama|Romance,92699.0,12626.0
2175,2244,"Allnighter, The (1987)",Comedy|Romance,92537.0,37818.0
2176,2245,Working Girl (1988),Comedy|Drama,96463.0,3525.0
2177,2246,Stars and Bars (1988),Comedy,96166.0,129628.0
2178,2247,Married to the Mob (1988),Comedy,95593.0,2321.0
2179,2248,Say Anything... (1989),Comedy|Drama|Romance,98258.0,2028.0
2180,2249,My Blue Heaven (1990),Comedy,100212.0,16384.0
2181,2250,Men Don't Leave (1990),Drama,100134.0,91217.0
2182,2251,"Cabinet of Dr. Ramirez, The (1991)",Comedy,101530.0,77314.0
2183,2252,Hero (1992),Comedy|Drama,104412.0,10699.0
2184,2253,Toys (1992),Action|Comedy|Fantasy,105629.0,11597.0
2185,2254,Choices (1981),Drama,82172.0,218624.0
2186,2255,Young Doctors in Love (1982),Comedy,84938.0,47947.0
2187,2256,Parasite (1982),Horror|Sci-Fi,84472.0,48311.0
2188,2257,No Small Affair (1984),Comedy|Romance,87810.0,44772.0
2189,2258,Master Ninja I (1984),Action,87690.0,
2190,2259,Blame It on Rio (1984),Comedy|Romance,86973.0,14347.0
2191,2260,Wisdom (1986),Action|Crime,92225.0,41090.0
2192,2261,One Crazy Summer (1986),Comedy,91680.0,18282.0
2193,2262,About Last Night... (1986),Comedy|Drama|Romance,90583.0,18169.0
2194,2263,"Seventh Sign, The (1988)",Thriller,96073.0,11082.0
2195,2264,We're No Angels (1989),Drama,98625.0,5971.0
2196,2265,Nothing But Trouble (1991),Adventure|Comedy,102558.0,11933.0
2197,2266,"Butcher's Wife, The (1991)",Comedy|Romance,101523.0,20096.0
2198,2267,Mortal Thoughts (1991),Mystery|Thriller,102469.0,30815.0
2199,2268,"Few Good Men, A (1992)",Crime|Drama,104257.0,881.0
2200,2269,Indecent Proposal (1993),Drama,107211.0,4478.0
2201,2270,"Century of Cinema, A (1994)",Documentary,109390.0,
2202,2271,Permanent Midnight (1998),Drama,120788.0,22318.0
2203,2272,One True Thing (1998),Drama,120776.0,53113.0
2204,2273,Rush Hour (1998),Action|Thriller,120812.0,2109.0
2205,2274,Lilian's Story (1995),Drama,113658.0,122289.0
2206,2275,Six-String Samurai (1998),Action|Adventure|Sci-Fi,118736.0,24746.0
2207,2276,"Soldier's Daughter Never Cries, A (1998)",Drama,120835.0,72987.0
2208,2277,Somewhere in the City (1997),Drama,120162.0,193103.0
2209,2278,Ronin (1998),Action|Crime|Thriller,122690.0,8195.0
2210,2279,Urban Legend (1998),Horror|Thriller,146336.0,9877.0
2211,2280,Clay Pigeons (1998),Crime,118863.0,26618.0
2212,2281,Monument Ave. (1998),Crime,119802.0,21132.0
2213,2282,Pecker (1998),Comedy|Drama,126604.0,11855.0
2214,2283,"Sheltering Sky, The (1990)",Drama,100594.0,24016.0
2215,2284,Bandit Queen (1994),Drama,109206.0,14785.0
2216,2285,If.... (1968),Drama,63850.0,14794.0
2217,2286,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy,80731.0,3486.0
2218,2287,Them! (1954),Sci-Fi|Thriller|War,47573.0,11071.0
2219,2288,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,84787.0,1091.0
2220,2289,"Player, The (1992)",Comedy|Drama,105151.0,10403.0
2221,2290,Stardust Memories (1980),Comedy|Drama,81554.0,11337.0
2222,2291,Edward Scissorhands (1990),Drama|Romance,99487.0,162.0
2223,2292,Overnight Delivery (1996),Romance,117276.0,25723.0
2224,2293,Shadrach (1998),Drama,144604.0,73351.0
2225,2294,Antz (1998),Animation|Children's,120587.0,8916.0
2226,2295,"Impostors, The (1998)",Comedy,120823.0,28134.0
2227,2296,"Night at the Roxbury, A (1998)",Comedy,120770.0,9429.0
2228,2297,What Dreams May Come (1998),Drama|Romance,120889.0,12159.0
2229,2298,Strangeland (1998),Thriller,124102.0,27791.0
2230,2299,"Battle of the Sexes, The (1959)",Comedy,52607.0,43106.0
2231,2300,"Producers, The (1968)",Comedy|Musical,63462.0,30197.0
2232,2301,History of the World: Part I (1981),Comedy,82517.0,10156.0
2233,2302,My Cousin Vinny (1992),Comedy,104952.0,10377.0
2234,2303,Nashville (1975),Drama|Musical,73440.0,3121.0
2235,2304,Love Is the Devil (1998),Drama,119577.0,4975.0
2236,2305,Slam (1998),Drama,139615.0,37532.0
2237,2306,Holy Man (1998),Comedy,120701.0,9713.0
2238,2307,One Tough Cop (1998),Action|Drama,122642.0,134368.0
2239,2308,Detroit 9000 (1973),Action|Crime,69966.0,85837.0
2240,2309,"Inheritors, The (Die Siebtelbauern) (1998)",Drama,141824.0,1039.0
2241,2310,"Mighty, The (1998)",Drama,119670.0,9821.0
2242,2311,2010 (1984),Mystery|Sci-Fi,86837.0,4437.0
2243,2312,Children of a Lesser God (1986),Drama,90830.0,1890.0
2244,2313,"Elephant Man, The (1980)",Drama,80678.0,1955.0
2245,2314,Beloved (1998),Drama,120603.0,39437.0
2246,2315,Bride of Chucky (1998),Horror|Thriller,144120.0,11932.0
2247,2316,Practical Magic (1998),Drama|Romance,120791.0,6435.0
2248,2317,"Alarmist, The (1997)",Comedy,119534.0,108316.0
2249,2318,Happiness (1998),Comedy,147612.0,10683.0
2250,2319,Reach the Rock (1997),Comedy,119986.0,63709.0
2251,2320,Apt Pupil (1998),Drama|Thriller,118636.0,9445.0
2252,2321,Pleasantville (1998),Comedy,120789.0,2657.0
2253,2322,Soldier (1998),Action|Adventure|Sci-Fi|Thriller|War,120157.0,9425.0
2254,2323,"Cruise, The (1998)",Documentary,150230.0,32326.0
2255,2324,Life Is Beautiful (La Vita � bella) (1997),Comedy|Drama,118799.0,637.0
2256,2325,Orgazmo (1997),Comedy,124819.0,8675.0
2257,2326,Shattered Image (1998),Drama|Thriller,143874.0,125762.0
2258,2327,Tales from the Darkside: The Movie (1990),Horror,100740.0,20701.0
2259,2328,Vampires (1998),Horror,120877.0,9945.0
2260,2329,American History X (1998),Drama,120586.0,73.0
2261,2330,Hands on a Hard Body (1996),Documentary,116481.0,18603.0
2262,2331,Living Out Loud (1998),Comedy|Romance,120722.0,46889.0
2263,2332,Belly (1998),Crime|Drama,158493.0,12888.0
2264,2333,Gods and Monsters (1998),Drama,120684.0,3033.0
2265,2334,"Siege, The (1998)",Action|Thriller,133952.0,9882.0
2266,2335,"Waterboy, The (1998)",Comedy,120484.0,10663.0
2267,2336,Elizabeth (1998),Drama,127536.0,4518.0
2268,2337,Velvet Goldmine (1998),Drama,120879.0,1808.0
2269,2338,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller,130018.0,3600.0
2270,2339,I'll Be Home For Christmas (1998),Comedy|Romance,155753.0,17037.0
2271,2340,Meet Joe Black (1998),Romance,119643.0,297.0
2272,2341,Dancing at Lughnasa (1998),Drama,120643.0,5332.0
2273,2342,Hard Core Logo (1996),Comedy,116488.0,21589.0
2274,2343,"Naked Man, The (1998)",Drama,120767.0,8336.0
2275,2344,Runaway Train (1985),Action|Adventure|Drama|Thriller,89941.0,11893.0
2276,2345,Desert Bloom (1986),Drama,90934.0,123056.0
2277,2346,"Stepford Wives, The (1975)",Sci-Fi|Thriller,73747.0,12223.0
2278,2347,"Pope of Greenwich Village, The (1984)",Action,87932.0,32081.0
2279,2348,Sid and Nancy (1986),Drama,91954.0,14924.0
2280,2349,Mona Lisa (1986),Comedy|Thriller,91538.0,10002.0
2281,2350,Heart Condition (1990),Comedy,99750.0,41817.0
2282,2351,Nights of Cabiria (Le Notti di Cabiria) (1957),Drama,50783.0,19426.0
2283,2352,"Big Chill, The (1983)",Comedy|Drama,85244.0,12560.0
2284,2353,Enemy of the State (1998),Action|Thriller,120660.0,9798.0
2285,2354,"Rugrats Movie, The (1998)",Animation|Children's|Comedy,134067.0,14444.0
2286,2355,"Bug's Life, A (1998)",Animation|Children's|Comedy,120623.0,9487.0
2287,2356,Celebrity (1998),Comedy,120533.0,9466.0
2288,2357,Central Station (Central do Brasil) (1998),Drama,140888.0,666.0
2289,2358,Savior (1998),Drama,120070.0,2042.0
2290,2359,Waking Ned Devine (1998),Comedy,166396.0,10162.0
2291,2360,"Celebration, The (Festen) (1998)",Drama,154420.0,309.0
2292,2361,Pink Flamingos (1972),Comedy,69089.0,692.0
2293,2362,Glen or Glenda (1953),Drama,45826.0,24018.0
2294,2363,Godzilla (Gojira) (1954),Action|Sci-Fi,47034.0,1678.0
2295,2364,Godzilla (Gojira) (1984),Action|Sci-Fi,87344.0,39256.0
2296,2365,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi,56142.0,1680.0
2297,2366,King Kong (1933),Action|Adventure|Horror,24216.0,244.0
2298,2367,King Kong (1976),Action|Adventure|Horror,74751.0,10730.0
2299,2368,King Kong Lives (1986),Action|Adventure|Horror,91344.0,31947.0
2300,2369,Desperately Seeking Susan (1985),Comedy|Romance,89017.0,8130.0
2301,2370,"Emerald Forest, The (1985)",Action|Adventure|Drama,89087.0,11532.0
2302,2371,Fletch (1985),Comedy,89155.0,9749.0
2303,2372,Fletch Lives (1989),Comedy,97366.0,14628.0
2304,2373,Red Sonja (1985),Action|Adventure,89893.0,9626.0
2305,2374,Gung Ho (1986),Comedy|Drama,91159.0,13698.0
2306,2375,"Money Pit, The (1986)",Comedy,91541.0,10466.0
2307,2376,"View to a Kill, A (1985)",Action,90264.0,707.0
2308,2377,Lifeforce (1985),Horror|Sci-Fi,89489.0,11954.0
2309,2378,Police Academy (1984),Comedy,87928.0,9336.0
2310,2379,Police Academy 2: Their First Assignment (1985),Comedy,89822.0,10157.0
2311,2380,Police Academy 3: Back in Training (1986),Comedy,91777.0,12118.0
2312,2381,Police Academy 4: Citizens on Patrol (1987),Comedy,93756.0,10587.0
2313,2382,Police Academy 5: Assignment: Miami Beach (1988),Comedy,95882.0,11825.0
2314,2383,Police Academy 6: City Under Siege (1989),Comedy,98105.0,11895.0
2315,2384,Babe: Pig in the City (1998),Children's|Comedy,120595.0,9447.0
2316,2385,Home Fries (1998),Comedy|Romance,119304.0,12257.0
2317,2386,Jerry Springer: Ringmaster (1998),Drama,165494.0,37536.0
2318,2387,Very Bad Things (1998),Comedy|Crime,124198.0,10029.0
2319,2388,Steam: The Turkish Bath (Hamam) (1997),Drama|Romance,119248.0,27104.0
2320,2389,Psycho (1998),Crime|Horror|Thriller,155975.0,11252.0
2321,2390,Little Voice (1998),Comedy,147004.0,8545.0
2322,2391,"Simple Plan, A (1998)",Crime|Thriller,120324.0,10223.0
2323,2392,Jack Frost (1998),Comedy|Drama,141109.0,9745.0
2324,2393,Star Trek: Insurrection (1998),Action|Sci-Fi,120844.0,200.0
2325,2394,"Prince of Egypt, The (1998)",Animation|Musical,120794.0,9837.0
2326,2395,Rushmore (1998),Comedy,128445.0,11545.0
2327,2396,Shakespeare in Love (1998),Comedy|Romance,138097.0,1934.0
2328,2397,Mass Appeal (1984),Drama,87688.0,110643.0
2329,2398,Miracle on 34th Street (1947),Drama,39628.0,11881.0
2330,2399,Santa Claus: The Movie (1985),Adventure|Children's|Fantasy,89961.0,13764.0
2331,2400,Prancer (1989),Children's|Drama,98115.0,24951.0
2332,2401,Pale Rider (1985),Western,89767.0,8879.0
2333,2402,Rambo: First Blood Part II (1985),Action|War,89880.0,1369.0
2334,2403,First Blood (1982),Action,83944.0,1368.0
2335,2404,Rambo III (1988),Action|War,95956.0,1370.0
2336,2405,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,89370.0,10303.0
2337,2406,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,88011.0,9326.0
2338,2407,Cocoon (1985),Comedy|Sci-Fi,88933.0,10328.0
2339,2408,Cocoon: The Return (1988),Comedy|Sci-Fi,94890.0,11285.0
2340,2409,Rocky II (1979),Action|Drama,79817.0,1367.0
2341,2410,Rocky III (1982),Action|Drama,84602.0,1371.0
2342,2411,Rocky IV (1985),Action|Drama,89927.0,1374.0
2343,2412,Rocky V (1990),Action|Drama,100507.0,1375.0
2344,2413,Clue (1985),Comedy|Mystery,88930.0,15196.0
2345,2414,Young Sherlock Holmes (1985),Action|Adventure|Mystery,90357.0,11904.0
2346,2415,Violets Are Blue... (1986),Drama|Romance,92173.0,215875.0
2347,2416,Back to School (1986),Comedy,90685.0,15596.0
2348,2417,Heartburn (1986),Comedy|Drama,91188.0,13818.0
2349,2418,Nothing in Common (1986),Comedy,91653.0,29968.0
2350,2419,Extremities (1986),Drama|Thriller,91024.0,44326.0
2351,2420,"Karate Kid, The (1984)",Drama,87538.0,1885.0
2352,2421,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama,91326.0,8856.0
2353,2422,"Karate Kid III, The (1989)",Action|Adventure|Drama,97647.0,10495.0
2354,2423,Christmas Vacation (1989),Comedy,97958.0,5825.0
2355,2424,You've Got Mail (1998),Comedy|Romance,128853.0,9489.0
2356,2425,"General, The (1998)",Crime,120706.0,16885.0
2357,2426,"Theory of Flight, The (1998)",Comedy|Drama|Romance,120861.0,76857.0
2358,2427,"Thin Red Line, The (1998)",Action|Drama|War,120863.0,8741.0
2359,2428,"Faculty, The (1998)",Horror|Sci-Fi,133751.0,9276.0
2360,2429,Mighty Joe Young (1998),Adventure|Children's|Drama,120751.0,9822.0
2361,2430,Mighty Joe Young (1949),Adventure|Children's|Drama,41650.0,39314.0
2362,2431,Patch Adams (1998),Comedy|Drama,129290.0,10312.0
2363,2432,Stepmom (1998),Drama,120686.0,9441.0
2364,2433,"Civil Action, A (1998)",Drama,120633.0,9422.0
2365,2434,Down in the Delta (1998),Drama,142231.0,125582.0
2366,2435,Hurlyburly (1998),Drama,119336.0,24525.0
2367,2436,Tea with Mussolini (1999),Comedy,120857.0,10368.0
2368,2437,Wilde (1997),Drama,120514.0,11365.0
2369,2438,Outside Ozona (1998),Drama|Thriller,144546.0,140897.0
2370,2439,Affliction (1997),Drama,118564.0,31662.0
2371,2440,Another Day in Paradise (1998),Drama,127722.0,36136.0
2372,2441,"Hi-Lo Country, The (1998)",Drama|Western,120699.0,1363.0
2373,2442,Hilary and Jackie (1998),Drama,150915.0,46992.0
2374,2443,Playing by Heart (1998),Drama|Romance,145734.0,825.0
2375,2444,24 7: Twenty Four Seven (1997),Comedy|Drama,120391.0,22913.0
2376,2445,At First Sight (1999),Drama,132512.0,15556.0
2377,2446,In Dreams (1999),Thriller,120710.0,28902.0
2378,2447,Varsity Blues (1999),Comedy|Drama,139699.0,14709.0
2379,2448,Virus (1999),Horror|Sci-Fi,120458.0,9423.0
2380,2449,"Garbage Pail Kids Movie, The (1987)",Adventure|Children's,93072.0,14443.0
2381,2450,Howard the Duck (1986),Adventure|Children's|Sci-Fi,91225.0,10658.0
2382,2451,"Gate, The (1987)",Horror,93075.0,6917.0
2383,2452,"Gate II: Trespassers, The (1990)",Horror,99636.0,40729.0
2384,2453,"Boy Who Could Fly, The (1986)",Drama|Fantasy,90768.0,24086.0
2385,2454,"Fly, The (1958)",Horror|Sci-Fi,51622.0,11815.0
2386,2455,"Fly, The (1986)",Horror|Sci-Fi,91064.0,9426.0
2387,2456,"Fly II, The (1989)",Horror|Sci-Fi,97368.0,10344.0
2388,2457,Running Scared (1986),Action|Comedy,91875.0,15698.0
2389,2458,Armed and Dangerous (1986),Comedy|Crime,90660.0,2620.0
2390,2459,"Texas Chainsaw Massacre, The (1974)",Horror,72271.0,30497.0
2391,2460,"Texas Chainsaw Massacre 2, The (1986)",Horror,92076.0,16337.0
2392,2461,Leatherface: Texas Chainsaw Massacre III (1990),Horror,99994.0,25018.0
2393,2462,"Return of the Texas Chainsaw Massacre, The (1994)",Horror,110978.0,16780.0
2394,2463,Ruthless People (1986),Comedy,91877.0,12151.0
2395,2464,Trick or Treat (1986),Horror,92112.0,25438.0
2396,2465,Deadly Friend (1986),Horror,90917.0,33278.0
2397,2466,Belizaire the Cajun (1986),Drama,90710.0,274253.0
2398,2467,"Name of the Rose, The (1986)",Mystery,91605.0,192.0
2399,2468,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller,91306.0,10945.0
2400,2469,Peggy Sue Got Married (1986),Comedy|Romance,91738.0,10013.0
2401,2470,Crocodile Dundee (1986),Adventure|Comedy,90555.0,9671.0
2402,2471,Crocodile Dundee II (1988),Adventure|Comedy,92493.0,9396.0
2403,2472,Tough Guys (1986),Comedy,92105.0,11038.0
2404,2473,Soul Man (1986),Comedy,91991.0,12278.0
2405,2474,"Color of Money, The (1986)",Drama,90863.0,11873.0
2406,2475,52 Pick-Up (1986),Action|Mystery|Thriller,90567.0,18588.0
2407,2476,Heartbreak Ridge (1986),Action|War,91187.0,10015.0
2408,2477,Firewalker (1986),Adventure,91055.0,12715.0
2409,2478,Three Amigos! (1986),Comedy|Western,92086.0,8388.0
2410,2479,Gloria (1999),Drama|Thriller,120683.0,45712.0
2411,2480,Dry Cleaning (Nettoyage � sec) (1997),Drama,119773.0,6187.0
2412,2481,My Name Is Joe (1998),Drama|Romance,151691.0,8129.0
2413,2482,Still Crazy (1998),Comedy|Romance,149151.0,1618.0
2414,2483,"Day of the Beast, The (El D�a de la bestia) (1995)",Comedy|Horror|Thriller,112922.0,10722.0
2415,2484,Tinseltown (1998),Comedy,120095.0,296543.0
2416,2485,She's All That (1999),Comedy|Romance,160862.0,10314.0
2417,2486,24-hour Woman (1998),Drama,138279.0,125548.0
2418,2487,"Blood, Guts, Bullets and Octane (1998)",Action|Comedy,163984.0,47139.0
2419,2488,Peeping Tom (1960),Drama|Horror|Thriller,54167.0,11167.0
2420,2489,Spanish Fly (1998),Drama,152548.0,170187.0
2421,2490,Payback (1999),Action|Thriller,120784.0,2112.0
2422,2491,Simply Irresistible (1999),Comedy|Romance,145893.0,16172.0
2423,2492,20 Dates (1998),Comedy,138987.0,111794.0
2424,2493,"Harmonists, The (1997)",Drama,128133.0,9524.0
2425,2494,"Last Days, The (1998)",Documentary,174852.0,20595.0
2426,2495,"Fantastic Planet, The (La Plan�te sauvage) (1973)",Animation|Sci-Fi,70544.0,16306.0
2427,2496,Blast from the Past (1999),Comedy|Romance,124298.0,11622.0
2428,2497,Message in a Bottle (1999),Romance,139462.0,10207.0
